rowid,univid,profDept,profRatings,profAvg,profEasy,profId
8535,1073,Geology,3,4.8,4.7,1328852
8536,1073,Chemistry,3,4.5,2.7,818035
8537,1073,"African-American Studies",3,3.7,2.7,964248
8538,1073,Mathematics,3,4.5,4.3,946244
8539,1073,"Environmental Science",3,4.8,3.7,1235661
8540,1073,Physics,3,4.5,3,1422866
8541,1073,Education,3,4.7,5,1420068
8542,1073,Mathematics,3,3.8,2.7,1403658
8543,1073,"Political Science",3,3.7,2.7,627852
8544,1073,Science,3,2.3,3.3,175581
8545,1073,Statistics,3,1.8,2.3,956497
8546,1073,"Native American Studies",3,1.7,2,1702358
8547,1073,"Not Specified",3,4.7,3,960145
8548,1073,"Plant & Soil Science",3,4.3,3.7,1552597
8549,1073,Psychology,3,4.5,3.3,806849
8550,1073,Theater,3,4,3.7,1239602
8551,1073,Chemistry,3,2.5,2.3,1843213
8552,1073,Agriculture,3,4.5,2.3,566224
8553,1073,Wildlife,3,4.7,3.3,1580470
8554,1073,Physics,3,4.2,3.7,1750803
8555,1073,English,3,3,3.3,1820257
8556,1073,History,3,4.8,3.7,1713569
8557,1073,"French & Italian",3,3.5,3,1835479
8558,1073,Science,3,3.5,2.7,336664
8559,1073,"Animal Science",3,3.8,3.7,555799
8560,1073,Agriculture,3,1.5,2,535269
8561,1073,English,3,4.8,3,1776907
8562,1073,Mathematics,3,3.3,3,436884
8563,1073,"Social Science",3,3.3,3.7,824785
8564,1073,"Physical Ed",3,3.8,5,811926
8565,1073,German,3,4.8,4,822703
8566,1073,Microbiology,3,2.7,3,1482848
8567,1073,Statistics,3,4,3.7,1741072
8568,1073,Engineering,3,4.7,3.7,786926
8569,1073,Spanish,3,3.2,3.7,608788
8570,1073,Science,3,5,3.3,573103
8571,1073,Mathematics,3,4,3.7,1739356
8572,1073,Mathematics,3,4.7,3.7,638923
8573,1073,"Electrical Engineering",3,2.2,2,795988
8574,1073,Medicine,2,3.2,3,833627
8575,1073,Mathematics,2,4.5,3,885401
8576,1073,"Environmental Toxicology",2,4.2,4,1413390
8577,1073,Chemistry,2,4.8,4,810318
8578,1073,Biology,2,2.5,4,425940
8579,1073,"Veterinary Sciences",2,4,3,1041671
8580,1073,Mathematics,2,4.5,3.5,1010343
8581,1073,English,2,4.5,3,1804749
8582,1073,Writing,2,4.5,4,1704246
8583,1073,Economics,2,1,3.5,1111291
8584,1073,Education,2,5,4.5,1701904
8585,1073,Economics,2,3.5,3,961985
8586,1073,Chemistry,2,4,4.5,906965
8587,1073,"Biological Sciences",2,5,4,1497695
8588,1073,Philosophy,2,3.8,3,1118135
8589,1073,History,2,5,3,1144710
8590,1073,Anthropology,2,4.2,4.5,1552559
8591,1073,"Biological Sciences",2,3.2,1.5,1596968
8592,1073,"Health Science",2,3,4.5,1293089
8593,1073,"Comparative Literature",2,5,4,1803636
8594,1073,Science,2,1,1,187634
8595,1073,Art,2,4.8,4,1233805
8596,1073,"Physical Education",2,5,5,1099482
8597,1073,Agriculture,2,3.8,3.5,655679
8598,1073,Law,2,4.2,3,674027
8599,1073,Mathematics,2,5,3.5,1012549
8600,1073,English,2,4.2,4,824010
8601,1073,Economics,2,2.5,1.5,1703403
8602,1073,Music,2,4.5,3,1505475
8603,1073,Education,2,4.8,4.5,1403995
8604,1073,"Electrical Engineering",2,2.5,2.5,1310689
8605,1073,"Veterinary Sciences",2,4.2,1,1179115
8606,1073,Sociology,2,3.5,2,1146759
8607,1073,Agriculture,2,1.8,2.5,965837
8608,1073,"Computer Science",2,4.2,5,853262
8609,1073,"Fine Arts",2,3.2,4,946593
8610,1073,Engineering,2,2.8,2.5,739432
8611,1073,English,2,2.8,5,1799494
8612,1073,Management,2,2.8,4,1729370
8613,1073,"Computer Science",2,3.8,2.5,1449860
8614,1073,"University Writing Program",2,4,4,1498971
8615,1073,English,2,5,4,843648
8616,1073,"Physical Education",2,3.2,4,944102
8617,1073,Mathematics,2,4.8,5,1613123
8618,1073,Spanish,2,4.5,3.5,950365
8619,1073,Law,2,3,1.5,674042
8620,1073,"Computer Science",2,4,3.5,824328
8621,1073,Anthropology,2,3.8,2.5,819263
8622,1073,Anthropology,2,4.8,3,1070170
8623,1073,"Biological Sciences",2,1.2,4.5,1138742
8624,1073,Sociology,2,3.5,2.5,826860
8625,1073,English,2,3.8,2,1418938
8626,1073,"Human Development",2,3,1,1179190
8627,1073,Chemistry,2,4.5,4.5,1803252
8628,1073,"Chicano Studies",2,5,5,711039
8629,1073,"Animal Science",2,3.8,3.5,833650
8630,1073,Philosophy,2,2.8,4.5,1499528
8631,1073,Economics,2,2.2,3.5,859827
8632,1073,Chemistry,2,4.2,2.5,1267947
8633,1073,Medicine,2,3.5,4.5,693923
8634,1073,Mathematics,2,4.8,4,591166
8635,1073,Statistics,2,4.5,2.5,1112661
8636,1073,Art,2,1.5,4,963637
8637,1073,Economics,2,1.8,2,833722
8638,1073,History,2,4.2,4.5,1445499
8639,1073,"Civil Engineering",2,5,4,1464370
8640,1073,Education,2,4,3,351384
8641,1073,"Chicano Studies",2,4.2,4.5,1329228
8642,1073,Agriculture,2,2.8,2,264419
8643,1073,Chemistry,2,5,4,1241701
8644,1073,English,2,5,4.5,878352
8645,1073,Agriculture,2,4.8,2,774977
8646,1073,"Veterinary Sciences",2,3,2,948090
8647,1073,"Civil Engineering",2,4.5,3.5,999611
8648,1073,"Theatre & Dance",2,5,5,648942
8649,1073,Languages,2,4.8,5,340773
8650,1073,Greek,2,4.8,4.5,1528856
8651,1073,Engineering,2,2,3,895896
8652,1073,Philosophy,2,2.5,1.5,1748747
8653,1073,"Native Studies",2,3,3,530989
8654,1073,Chemistry,2,5,3.5,1143453
8655,1073,English,2,4.8,4,1799342
8656,1073,English,2,4.5,3.5,369348
8657,1073,History,2,4.8,3,1109677
8658,1073,Anthropology,2,3.8,4.5,1612854
8659,1073,Music,2,5,4.5,1728704
8660,1073,Music,2,4.8,5,852836
8661,1073,"Physical Education",2,5,2.5,1731228
8662,1073,"Electrical & Comp. Engineering",2,2,1.5,1654459
8663,1073,Athletics,2,3.8,4.5,954059
8664,1073,English,2,4.2,4.5,929873
8665,1073,"Religious Studies",2,2.2,2.5,587314
8666,1073,Entomology,2,4.8,4,810096
8667,1073,Economics,2,5,2.5,1105621
8668,1073,Anthropology,2,5,2.5,1285863
8669,1073,Chemistry,2,4.5,5,745140
8670,1073,"African-American Studies",2,5,5,600775
8671,1073,Languages,2,3.8,4.5,376076
8672,1073,Spanish,2,4.5,3.5,1146399
8673,1073,"Human Development",2,3.8,2.5,1753607
8674,1073,Psychology,2,4.2,4,809721
8675,1073,Philosophy,2,4,3.5,1634246
8676,1073,English,2,4.8,3.5,1731807
8677,1073,"Comparative Literature",2,5,2,1112399
8678,1073,Spanish,2,5,4,634013
8679,1073,Music,2,4.8,4.5,994201
8680,1073,Law,2,5,3,829569
8681,1073,Chemistry,2,4.5,4.5,436033
8682,1073,Mathematics,2,4.8,3,840263
8683,1073,Science,2,3,3.5,1412439
8684,1073,"Textiles & Clothing",2,1.8,4,473411
8685,1073,Management,2,4.5,3.5,636666
8686,1073,Nutrition,2,3.5,2.5,893971
8687,1073,Chemistry,2,5,1.5,941465
8688,1073,"Art History",2,4.8,2,833356
8689,1073,"Theatre & Dance",2,4.5,4.5,789660
8690,1073,Agriculture,2,3.5,4,1249554
8691,1073,Science,2,4.2,4.5,1590752
8692,1073,Anthropology,2,4.8,4,1514977
8693,1073,Philosophy,2,4.8,2.5,882463
8694,1073,TA,2,4.8,4.5,821051
8695,1073,Humanities,2,5,4,1498835
8696,1073,Entomology,2,2.8,4.5,674386
8697,1073,English,2,4.2,3.5,964016
8698,1073,"Political Science",2,3.8,4,1727442
8699,1073,"Clothing & Textiles",2,4.2,3.5,588718
8700,1073,"Electrical & Comp. Engineering",2,3,2.5,1406999
8701,1073,Chemistry,2,4.8,3.5,789615
8702,1073,"Not Specified",2,4,3,1030256
8703,1073,"Veterinary Sciences",2,5,3.5,857527
8704,1073,"Computer Science",2,5,1.5,634466
8705,1073,English,2,4.5,5,1825889
8706,1073,"French & Italian",2,5,3.5,1451706
8707,1073,Music,2,5,4,1808620
8708,1073,Engineering,2,2,2,358801
8709,1073,Nutrition,2,4,3.5,1227647
8710,1073,Chemistry,2,5,4.5,1249163
8711,1073,"Social Science",2,3.8,4,439220
8712,1073,Biochemistry,2,2.8,3,1261623
8713,1073,Music,2,5,3.5,963530
8714,1073,"Plant Pathology",2,4.2,4.5,1816176
8715,1073,English,2,4.2,3.5,1336327
8716,1073,Anthropology,2,4.2,2.5,1035091
8717,1073,Mathematics,2,4.5,4.5,1804900
8718,1073,Engineering,2,5,4,376233
8719,1073,"Political Science",2,4,3,1791758
8720,1073,"Electrical & Comp. Engineering",2,4.8,5,1699944
8721,1073,"Physical Education",2,5,4.5,840271
8722,1073,"Physical Ed",2,5,5,572745
8723,1073,Economics,2,3.5,2.5,1826981
8724,1073,English,2,4.5,3.5,497048
8725,1073,English,2,3,4.5,952513
8726,1073,"Biological Sciences",2,2.8,3.5,1721110
8727,1073,Anthropology,2,3.2,5,428341
8728,1073,"Health Science",2,5,3.5,1555047
8729,1073,Mathematics,2,3.5,3,377727
8730,1073,Spanish,2,4.2,4.5,1265107
8731,1073,English,2,3.5,4,1693472
8732,1073,"Biological Sciences",2,4.5,2.5,1775659
8733,1073,Mathematics,2,3.8,4,791392
8734,1073,Anthropology,2,4.8,4,1226574
8735,1073,"Theatre & Dance",2,4.8,3.5,642198
8736,1073,Microbiology,2,5,2,1024866
8737,1073,Design,2,3.5,2.5,874588
8738,1073,"Biological Sciences",2,4.8,4,633591
8739,1073,"Veterinary Sciences",2,4.5,3.5,1236498
8740,1073,Writing,2,3.5,2,1410401
8741,1073,Design,2,4.8,3.5,715349
8742,1073,Anthropology,2,3,3,913788
8743,1073,"Computer Science",2,2,3.5,371322
8744,1073,Economics,2,4.8,3,762047
8745,1073,Mathematics,2,2.8,1.5,833341
8746,1073,"Environmental Science",2,5,3.5,1421099
8747,1073,Philosophy,2,3,3,536697
8748,1073,"Plant & Soil Science",2,2.8,2.5,1238070
8749,1073,"Political Science",2,3,2,577596
8750,1073,Psychology,2,5,3.5,1015139
8751,1073,Theology,2,4.5,3.5,157637
8752,1073,"Food Science",2,4.5,3,992656
8753,1073,"Physical Education",2,4.8,3,1256119
8754,1073,Sociology,2,4.8,4.5,641563
8755,1073,Agriculture,2,5,4,674395
8756,1073,Education,2,4.2,4,1417278
8757,1073,Statistics,2,4,5,1846391
8758,1073,Physics,2,2.5,3,1233151
8759,1073,Microbiology,2,3.2,2,1694085
8760,1073,English,2,4.5,4,1720419
8761,1073,"French & Italian",2,3.8,2.5,1447036
8762,1073,Engineering,2,4.2,3.5,1111313
8763,1073,"Political Science",2,5,3.5,1424001
8764,1073,"Foreign Languages",2,4.5,4.5,1086203
8765,1073,"Human Development",2,4.8,4.5,615383
8766,1073,Spanish,2,5,4,1685610
8767,1073,Writing,2,2.8,2,1296550
8768,1073,English,2,4.5,4,1410495
8769,1073,"Chicano Studies",2,5,3,1262697
8770,1073,"Mechanical Engineering",2,3.8,4,1190623
8771,1073,Biomedical,2,3.2,2,728706
8772,1073,"Environmental Science",2,3.2,4,1007959
8773,1073,"Chemical Engineering",2,2.5,1,1437221
8774,1073,Education,2,5,3.5,1592538
8775,1073,"Biological Sciences",2,3.5,3,1825274
8776,1073,Finance,2,2.8,1.5,1498758
8777,1073,Science,2,4.8,2,364212
8778,1073,Communication,2,3.8,3,722926
8779,1073,Economics,2,4,3,538995
8780,1073,Biochemistry,2,3.8,3,741993
8781,1073,Linguistics,2,2.8,2,958930
8782,1073,Engineering,2,5,4.5,1602044
8783,1073,"Political Science",2,3.5,2,1160560
8784,1073,"Biological Sciences",2,3,1.5,821443
8785,1073,Art,2,2.2,3.5,957092
8786,1073,Mathematics,2,1,1.5,1055366
8787,1073,"French & Italian",2,3.5,2.5,1741074
8788,1073,"Computer Science",2,1,3,426926
8789,1073,"Biomedical Engineering",2,3.5,4,1314478
8790,1073,Anthropology,2,2,4.5,549651
8791,1073,Languages,2,5,3,160076
8792,1073,Mathematics,2,4.2,2.5,1825477
8793,1073,Nutrition,2,4.2,5,1410342
8794,1073,"Ecology & Evolutionary Biology",2,2.5,2.5,1700520
8795,1073,"Comparative Literature",2,4,3,1134314
8796,1073,"Asian Studies",2,3.5,5,940847
8797,1073,Mathematics,2,4.8,3,1179784
8798,1073,"Asian Studies",2,3.8,3,739818
8799,1073,Languages,2,4.5,4,1541298
8800,1073,English,2,4.8,4,1221165
8801,1073,Engineering,2,4.5,3.5,1112981
8802,1073,Management,2,1,4,1828695
8803,1073,Linguistics,2,5,4.5,1013566
8804,1073,"Civil Engineering",2,3.5,3.5,729364
8805,1073,"Environmental Science",2,3,2,942372
8806,1073,Science,2,3.8,3.5,772119
8807,1073,English,2,4.5,4.5,1105770
8808,1073,Nutrition,2,2,1.5,1752052
8809,1073,English,2,4.8,3,1293305
8810,1073,TA,2,5,5,793797
8811,1073,English,2,4.8,4,966986
8812,1073,Sociology,2,4.2,4,1128817
8813,1073,Engineering,2,1.2,2,1803564
8814,1073,"Physical Education",2,4.5,3.5,1004174
8815,1073,English,2,4.2,3,1101208
8816,1073,Economics,2,4,2,1106195
8817,1073,History,2,3.2,2.5,1068614
8818,1073,Psychology,2,4.5,5,645782
8819,1073,Psychology,2,3.8,4.5,1739179
8820,1073,English,2,3.8,3.5,790718
8821,1073,Biology,2,5,2.5,673246
8822,1073,"Social Science",2,3.2,4.5,1749133
8823,1073,Theater,2,5,5,931328
8824,1073,Chemistry,2,5,5,802366
8825,1073,"Biological Sciences",2,4,1.5,1214831
8826,1073,"Chemical Engineering",2,3,4,1426556
8827,1073,"Human Development",2,3,4,1017899
8828,1073,"Environmental Science",2,4.5,2.5,1542394
8829,1073,"Ethnic Studies",2,4.8,4.5,13485
8830,1073,Engineering,2,5,5,1657243
8831,1073,Design,2,5,3,1548507
8832,1073,"Asian Studies",2,3.8,4.5,1116425
8833,1073,Spanish,2,4.8,4,1418926
8834,1073,Design,2,3.2,3.5,715206
8835,1073,Mathematics,2,3.5,3.5,825781
8836,1073,English,2,5,4,1545953
8837,1073,Physics,2,4.5,3,1309048
8838,1073,Mathematics,2,4.8,3,1647155
8839,1073,"Comparative Literature",2,4.8,3,1616842
8840,1073,Spanish,2,5,4,1697247
8841,1073,Music,2,3,2.5,1024597
8842,1073,Economics,2,4.5,3,818317
8843,1073,English,2,4.8,4.5,1768770
8844,1073,History,2,5,3.5,867390
8845,1073,Mathematics,2,3,2,303053
8846,1073,Law,2,2.2,2.5,674066
8847,1073,"Environmental Toxicology",2,4.2,3.5,1549992
8848,1073,Business,2,4.8,3,261875
8849,1073,Wildlife,2,3,3,942701
8850,1073,"Human Development",2,4.2,3,1804093
8851,1073,Biomedical,2,2.8,3,1045076
8852,1073,Mathematics,2,4.2,3,460150
8853,1073,Mathematics,2,5,3,871600
8854,1073,History,2,3,3,764981
8855,1073,"Physical Education",2,4,4,884751
8856,1073,"Food Science",2,4.8,4,782032
8857,1073,Spanish,2,4.5,4,1049924
8858,1073,Sociology,2,4.5,3,947063
8859,1073,Nutrition,2,4.8,5,1729221
8860,1073,Spanish,1,3.5,5,1615084
8861,1073,"Human Development",1,3.5,4,1850733
8862,1073,Philosophy,1,5,1,784920
8863,1073,"Biological Sciences",1,1,1,714196
8864,1073,Economics,1,4.5,4,1329990
8865,1073,Economics,1,5,4,1702401
8866,1073,Management,1,1.5,2,1821363
8867,1073,History,1,2,4,1401415
8868,1073,English,1,4,4,1245551
8869,1073,"Theatre & Dance",1,5,4,1648678
8870,1073,Music,1,5,3,1075989
8871,1073,Engineering,1,5,2,1825561
8872,1073,"French & Italian",1,5,5,1785142
8873,1073,Economics,1,5,1,1082545
8874,1073,"Civil Engineering",1,4.5,5,1080004
8875,1073,"Theatre & Dance",1,4.5,4,1257950
8876,1073,English,1,3.5,4,1695470
8877,1073,Management,1,2.5,3,1259554
8878,1073,Physics,1,4,3,1784576
8879,1073,Engineering,1,5,3,1628776
8880,1073,Communication,1,1,3,1439218
8881,1073,Economics,1,5,3,1773118
8882,1073,Chemistry,1,5,2,910849
8883,1073,English,1,4.5,4,1680967
8884,1073,"Textiles & Clothing",1,5,5,1476484
8885,1073,Statistics,1,2.5,5,1731587
8886,1073,Management,1,1,2,1145451
8887,1073,"Food Science & Technology",1,5,3,1826758
8888,1073,Biotechnology,1,5,5,869173
8889,1073,Music,1,4,5,1617751
8890,1073,Advisor,1,1,1,1183879
8891,1073,Linguistics,1,4.5,4,1281204
8892,1073,Psychology,1,2,1,1738367
8893,1073,"French & Italian",1,5,4,1800252
8894,1073,Mathematics,1,5,3,1729100
8895,1073,Classics,1,5,4,1769942
8896,1073,"French & Italian",1,4.5,2,1718340
8897,1073,Philosophy,1,4,4,1306499
8898,1073,Music,1,1.5,5,1124766
8899,1073,Spanish,1,4.5,4,1541091
8900,1073,Chemistry,1,5,4,937033
8901,1073,"Plant & Soil Science",1,5,4,1705549
8902,1073,English,1,1.5,2,1544764
8903,1073,Psychology,1,5,4,1836576
8904,1073,English,1,4.5,3,1783244
8905,1073,"Theatre & Dance",1,2.5,3,824011
8906,1073,"Veterinary Sciences",1,5,3,1165072
8907,1073,Management,1,1,3,819834
8908,1073,English,1,5,4,1498620
8909,1073,French,1,5,2,822402
8910,1073,Science,1,5,1,843600
8911,1073,Psychology,1,1,2,973128
8912,1073,"Electrical Engineering",1,3.5,5,460069
8913,1073,Management,1,1.5,4,820870
8914,1073,"Physical Education",1,5,5,1663055
8915,1073,English,1,5,3,1161401
8916,1073,"Military Science",1,5,5,1560927
8917,1073,Russian,1,5,3,919264
8918,1073,Economics,1,4.5,5,1467027
8919,1073,English,1,4,4,931324
8920,1073,"Political Science",1,5,4,1546967
8921,1073,"American Studies",1,3,4,1414643
8922,1073,"Physical Ed",1,5,5,822949
8923,1073,Chemistry,1,5,5,759832
8924,1073,Sociology,1,1.5,2,1779088
8925,1073,Chemistry,1,1.5,2,1452105
8926,1073,"Judaic Studies",1,4.5,4,1751840
8927,1073,"Political Science",1,5,1,764567
8928,1073,"Mechanical Engineering",1,5,3,1590294
8929,1073,English,1,3,3,954017
8930,1073,Chemistry,1,1.5,2,1514616
8931,1073,Microbiology,1,5,1,1704214
8932,1073,History,1,5,5,1803490
8933,1073,Nutrition,1,5,4,1410341
8934,1073,Pomology,1,3,2,1139002
8935,1073,"Animal Science",1,5,2,833652
8936,1073,"Physical Education",1,4.5,5,1658722
8937,1073,Physics,1,4.5,5,1294450
8938,1073,Management,1,4.5,5,825602
8939,1073,Chemistry,1,5,3,1820853
8940,1073,Chemistry,1,5,4,1730093
8941,1073,"Biological Sciences",1,1,3,1548102
8942,1073,Mathematics,1,3,3,1482999
8943,1073,Philosophy,1,4.5,5,1811336
8944,1073,"Animal Science",1,5,5,833651
8945,1073,Psychology,1,3.5,3,1592351
8946,1073,Psychology,1,5,5,1100198
8947,1073,Science,1,1,1,423143
8948,1073,"Foreign Languages",1,5,4,618149
8949,1073,Psychology,1,4,3,1326969
8950,1073,"French & Italian",1,5,5,1662467
8951,1073,"Biological Sciences",1,5,4,1613090
8952,1073,English,1,5,4,1697141
8953,1073,English,1,4,4,1094701
8954,1073,"University Writing Program",1,5,3,1233867
8955,1073,"Plant & Soil Science",1,4,2,1228323
8956,1073,Management,1,4.5,4,1806627
8957,1073,Sociology,1,5,4,1263362
8958,1073,Physics,1,1,1,1658067
8959,1073,Economics,1,3.5,3,1840371
8960,1073,Education,1,5,5,721629
8961,1073,"Religious Studies",1,5,2,616281
8962,1073,Medicine,1,4.5,2,876261
8963,1073,Psychology,1,4.5,3,965206
8964,1073,Mathematics,1,4.5,4,1076381
8965,1073,"Neurobiology & Behavior",1,5,3,1786817
8966,1073,Psychology,1,5,4,1455858
8967,1073,"Plant Pathology",1,4.5,4,1452591
8968,1073,"Food Science",1,4,4,810777
8969,1073,Chemistry,1,5,4,1306497
8970,1073,Medicine,1,1,1,859733
8971,1073,"Environmental Science",1,5,3,1033305
8972,1073,Chemistry,1,2,4,1803804
8973,1073,German,1,4.5,5,1646133
8974,1073,"African-American Studies",1,5,5,940755
8975,1073,Engineering,1,5,5,1615251
8976,1073,"Human Development",1,4,3,825137
8977,1073,"Comparative Literature",1,3,2,631947
8978,1073,Mathematics,1,1,1,460162
8979,1073,"Food Science & Technology",1,4.5,3,1264065
8980,1073,Sociology,1,4.5,5,1373830
8981,1073,Physics,1,5,3,639809
8982,1073,English,1,4.5,3,1511226
8983,1073,Economics,1,1,1,1126658
8984,1073,"Not Specified",1,2,3,1388715
8985,1073,Psychology,1,4.5,1,1581151
8986,1073,Wildlife,1,5,3,1607530
8987,1073,Italian,1,3,4,1418423
8988,1073,Sociology,1,5,4,1666702
8989,1073,Art,1,5,5,1504652
8990,1073,Mathematics,1,5,3,1746369
8991,1073,"Environmental Science",1,4.5,4,1547262
8992,1073,History,1,4,4,1079426
8993,1073,Mathematics,1,5,5,1419960
8994,1073,"Art & Art History",1,5,3,1787365
8995,1073,"Human Ecology",1,5,5,1831505
8996,1073,Mathematics,1,4,3,966103
8997,1073,English,1,5,4,1539494
8998,1073,Geography,1,5,3,1607513
8999,1073,Engineering,1,5,5,860748
9000,1073,Art,1,4.5,2,625876
9001,1073,Physics,1,5,4,999003
9002,1073,"Internation Service",1,5,3,632894
9003,1073,"Computer Science",1,4.5,2,859640
9004,1073,"Environmental Toxicology",1,3,4,1412222
9005,1073,Communication,1,5,5,1118754
9006,1073,Economics,1,5,3,764566
9007,1073,English,1,2.5,2,1787046
9008,1073,Philosophy,1,2.5,4,1774772
9009,1073,Physics,1,2.5,2,1838726
9010,1073,French,1,4,1,833358
9011,1073,Law,1,5,3,833359
9012,1073,"Biological Sciences",1,4,5,1464430
9013,1073,"Chemical Engineering",1,4.5,3,815928
9014,1073,Economics,1,5,3,819883
9015,1073,Economics,1,5,5,1697159
9016,1073,Biotechnology,1,4.5,4,1702632
9017,1073,"Veterinary Sciences",1,5,5,638341
9018,1073,Economics,1,3.5,4,1551542
9019,1073,"Biological Sciences",1,5,4,771649
9020,1073,"Political Science",1,4,4,1837562
9021,1073,Law,1,3.5,2,674030
9022,1073,Mathematics,1,5,5,1463345
9023,1073,Engineering,1,2.5,3,827080
9024,1073,Anthropology,1,1,1,1588009
9025,1073,Entomology,1,5,3,674380
9026,1073,"Theatre & Dance",1,5,3,834791
9027,1073,History,1,2,1,943857
9028,1073,Spanish,1,5,4,1147539
9029,1073,"Comparative Literature",1,4.5,4,961478
9030,1073,"Environmental Toxicology",1,4,4,1806092
9031,1073,Anthropology,1,1.5,1,1223552
9032,1073,Science,1,1,1,1589332
9033,1073,Microbiology,1,4,4,1155668
9034,1073,"Civil Engineering",1,3.5,5,1266224
9035,1073,"Animal Science",1,2.5,2,1819326
9036,1073,"Veterinary Sciences",1,5,5,639140
9037,1073,Agriculture,1,5,5,900120
9038,1073,Engineering,1,4.5,5,1453790
9039,1073,Sociology,1,1,5,1073303
9040,1073,Nutrition,1,4,3,1146915
9041,1073,"University Writing Program",1,5,5,1666851
9042,1073,Sociology,1,5,4,1792107
9043,1073,Linguistics,1,5,3,1618774
9044,1073,Management,1,5,5,1178547
9045,1073,"Plant & Soil Science",1,3,3,1779836
9046,1073,"Military Science",1,5,5,1472436
9047,1073,History,1,5,4,1804470
9048,1073,Geology,1,5,3,1691475
9049,1073,Linguistics,1,5,4,1615483
9050,1073,"Theatre & Dance",1,5,2,1263766
9051,1073,Design,1,2,3,786524
9052,1073,Agriculture,1,2.5,1,994022
9053,1073,Chinese,1,4.5,2,1793454
9054,1073,Economics,1,4,5,778650
9055,1073,Philosophy,1,4.5,5,1616942
9056,1073,Law,1,4.5,2,674074
9057,1073,"Mechanical Engineering",1,4,5,1844863
9058,1073,"Animal Science",1,5,5,1603103
9059,1073,Writing,1,3.5,3,1421686
9060,1073,English,1,4,3,1108819
9061,1073,"Comparative Literature",1,5,5,1805466
9062,1073,Management,1,5,4,788668
9063,1073,Economics,1,4,3,1151198
9064,1073,Science,1,5,4,783335
9065,1073,Science,1,4.5,2,306213
9066,1073,Psychology,1,5,4,1583814
9067,1073,English,1,4.5,4,1377448
9068,1073,Spanish,1,5,5,1296605
9069,1073,History,1,5,3,1305438
9070,1073,French,1,5,5,1802989
9071,1073,Chemistry,1,3.5,5,820186
9072,1073,Medicine,1,4,5,1551246
9073,1073,Advisor,1,5,2,892384
9074,1073,"Political Science",1,5,2,934165
9075,1073,"Animal Science",1,5,3,624576
9076,1073,Spanish,1,5,3,1803749
9077,1073,"Animal Science",1,5,3,1838071
9078,1073,Anthropology,1,3.5,3,1102727
9079,1073,Sociology,1,5,2,1429735
9080,1073,"Religious Studies",1,2,2,1364748
9081,1073,Management,1,4,4,527879
9082,1073,Biology,1,2,2,377217
9083,1073,"Chemical Engineering",1,5,5,1847310
9084,1073,History,1,4.5,2,1595368
9085,1073,Music,1,5,5,576563
9086,1073,Spanish,1,2,2,1118155
9087,1073,Spanish,1,1.5,3,1105480
9088,1073,"Mechanical Engineering",1,3.5,4,1336003
9089,1073,"Chicano Studies",1,5,4,1744334
9090,1073,"Chicano Studies",1,5,5,1112050
9091,1073,"Theatre & Dance",1,4,5,1614744
9092,1073,German,1,5,3,1799502
9093,1073,Mathematics,1,4.5,3,1761291
9094,1073,English,1,4.5,4,784070
9095,1073,Anthropology,1,4.5,4,1848611
9096,1073,Mathematics,1,2,1,1736426
9097,1073,"Chemical Engineering",1,5,5,833345
9098,1073,"Biological Sciences",1,2,1,634278
9099,1073,"Technoculture Studies",1,4.5,3,1705761
9100,1073,"University Writing Program",1,4,4,1536962
9101,1073,Engineering,1,4,3,460166
9102,1073,Anthropology,1,3,4,1722962
9103,1073,"Physical Education",1,5,3,1789102
9104,1073,Law,1,1,1,674025
9105,1073,Religion,1,4,3,699032
9106,1073,Mathematics,1,5,4,643559
9107,1073,Humanities,1,3,2,685781
9108,1073,Physics,1,4.5,5,1617742
9109,1073,"Computer Science",1,4,2,671401
9110,1073,"Environmental Science",1,5,5,1539229
